date,recycle #1 Plastic,recycle #2 Plastic,recycle #3 Plastic,recycle #4 Plastic,recycle #5 Plastic,recycle #6 Plastic,recycle #7 Plastic,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Barbeque Grills,recycle Bicycles,recycle Bike Tires,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gift Bags,recycle Glue Sticks,recycle Grass Clippings,recycle Green Glass Beverage Containers,recycle Green Glass Containers,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Herbicides,recycle Holiday Greens,recycle Home Electronics,recycle Incandescent Lightbulbs,recycle Inkjet Cartridges,recycle Innertubes,recycle Insecticides,recycle Items Containing Mercury,recycle Kerosene,recycle LCD Computer Monitors,recycle LCD Televisions,recycle Lacquer,recycle Laptop Computers,recycle Latex Foam Pillows,recycle Latex Paint,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Medication Containers,recycle Medications,recycle Mercury Thermostats,recycle Metal Clothes Hangers,recycle Metal Paint Cans,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Pallets,recycle Paper Cups,recycle Paper Labels,recycle Paper Shredders,recycle Paper Sleeves,recycle Paperback Books,recycle Paperboard,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Plastic Furniture,recycle Plastic Packing Materials,recycle Plastic Paint Cans,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats,recycle Zinc-air Batteries,recycle Zinc-carbon Batteries
2017-09-03,32,0,0,0,32,36,0,0,0,0,18,0,31,0,18,0,0,0,0,100,0,0,30,0,0,55,0,0,0,0,0,50,0,0,17,0,22,0,50,0,0,0,22,0,22,32,0,44,0,0,11,0,0,22,0,0,6,3,0,0,0,45,0,0,0,53,0,11,0,0,0,29,0,14,0,18,0,0,26,0,0,0,39,29,0,0,0,0,18,0,0,37,41,0,0,16,0,0,85,0,0,45,23,0,0,0,0,0,0,67,0,0,17,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,23,0,0,46,0,19,0,0,0,31,0,0,16,0,0,0,0,24,0,0,0,0,39,0,31,0,0,0,0,22,0,0,39,0,0,0,0,0,55,0,0,0,25,0,57,0,0,0,0,0,0,0,0,0,0,0,30,0,0,87,0,44,0,0,0,62,0,31,0,0,0,60,0,0,39,0,0,0,0,44,0,0,14,12,0,0,17,0,26,0,0,0,0,42,0,0,8,8,47,0,46,23,11,11,38,0,15,0,0,32,0,0,0,0,0,0,0,0,56,79,0,0,0,0,45,0,0,0
2017-09-10,0,0,0,31,0,35,0,35,0,0,27,0,36,0,49,0,0,0,0,33,0,0,68,0,0,18,0,0,0,0,25,17,0,0,17,0,11,0,50,0,0,0,54,0,22,38,0,38,0,0,0,0,0,49,0,0,4,3,0,0,0,37,0,0,0,52,0,10,0,0,0,56,0,0,0,0,0,0,23,0,19,0,19,39,0,0,0,0,18,0,0,12,28,0,0,16,0,16,55,0,0,23,0,0,0,0,0,0,0,66,0,0,0,34,51,0,34,0,0,0,0,0,0,0,0,0,0,0,0,37,0,57,0,0,30,0,38,0,19,0,52,0,0,15,0,0,0,0,23,0,0,0,0,29,0,31,0,0,0,0,15,0,0,63,0,0,0,0,0,27,0,48,0,0,0,40,16,0,0,0,75,0,0,0,0,24,0,18,0,0,0,0,44,0,0,0,65,0,20,0,0,0,0,0,0,19,0,0,0,0,52,0,0,12,8,0,0,51,0,17,0,0,0,0,31,0,0,17,8,38,0,45,0,17,0,50,0,30,0,0,0,0,0,31,0,0,2,0,0,60,69,0,0,0,0,89,0,0,0
2017-09-17,0,0,0,31,0,70,35,0,0,0,28,0,27,0,49,0,0,0,0,25,0,0,34,0,0,27,0,0,0,0,0,42,0,0,33,0,11,0,36,0,0,0,87,0,22,47,0,50,0,0,11,0,0,51,0,0,5,3,0,0,0,42,0,0,0,53,0,0,0,0,0,28,0,0,0,17,0,0,43,0,19,0,19,32,0,0,0,0,36,0,0,12,44,0,0,0,0,0,32,0,0,23,0,0,0,0,0,0,0,81,0,0,0,17,42,0,34,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,45,0,51,0,38,0,47,0,0,23,0,0,0,0,0,0,0,0,0,29,0,39,0,0,0,0,0,0,0,53,0,0,0,0,0,27,0,36,0,24,0,41,16,0,0,0,38,76,0,0,0,12,0,12,0,0,0,0,0,0,0,0,74,0,26,0,0,0,20,0,0,26,0,0,0,0,44,0,0,16,16,0,0,17,0,23,0,0,0,0,42,0,0,8,8,41,0,49,23,0,11,30,0,0,0,0,31,0,0,31,0,0,2,0,0,53,57,0,0,0,0,89,0,0,0
2017-09-24,31,0,0,0,0,0,0,0,0,0,18,0,42,0,18,0,0,0,0,25,0,0,34,0,0,36,0,0,0,0,0,33,0,0,17,0,16,0,35,0,0,0,29,0,0,19,0,44,0,0,22,0,0,43,0,0,6,3,0,0,0,55,0,0,0,24,0,0,0,0,0,21,0,14,14,34,0,0,29,0,19,0,19,19,0,0,0,0,27,0,0,20,44,0,0,0,0,0,21,0,0,22,0,0,0,0,0,0,0,55,0,0,17,17,100,0,33,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,34,0,38,0,19,0,41,0,0,47,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,43,0,0,0,0,0,27,0,32,0,24,0,70,16,0,0,0,0,37,0,0,0,12,0,29,0,0,0,0,43,0,0,0,91,0,19,0,0,0,0,0,0,29,0,0,0,0,54,0,0,12,8,0,0,34,0,17,0,0,0,0,31,0,0,0,16,41,0,26,17,15,11,70,15,0,0,0,31,0,0,47,0,0,2,0,0,53,65,0,0,0,0,74,0,0,0
2017-10-01,31,0,0,31,31,35,0,35,0,0,18,0,42,0,0,0,0,0,0,16,0,0,22,0,0,36,0,0,0,0,17,25,0,0,16,0,16,0,32,0,0,0,32,0,22,81,0,25,0,0,11,0,0,47,0,0,0,0,3,0,0,50,0,0,0,45,0,0,0,0,0,21,0,0,14,35,0,0,26,0,0,0,0,25,0,0,0,0,36,0,0,24,36,0,0,0,0,16,73,0,0,23,23,0,0,0,0,0,0,91,0,0,17,17,17,0,51,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,45,0,29,0,57,0,52,0,0,15,0,0,0,0,23,0,0,0,0,0,0,41,0,0,0,0,15,0,0,44,0,0,0,0,0,0,0,48,0,24,0,32,0,0,0,0,38,0,0,0,0,12,0,36,0,0,44,0,0,0,0,0,71,0,39,0,0,0,20,0,0,0,0,0,0,0,32,0,0,16,16,0,0,17,0,28,0,0,0,0,0,0,0,0,8,44,0,49,11,11,0,60,0,15,0,0,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,44,0,0,0
2017-10-08,0,0,0,0,31,0,0,0,0,0,18,0,18,0,18,0,0,0,0,33,0,0,44,0,0,91,0,0,0,0,0,33,0,0,33,0,11,0,46,0,0,0,32,0,0,69,0,25,0,0,11,0,0,29,0,0,5,0,0,0,0,50,0,0,0,24,0,10,0,0,0,28,0,14,14,17,0,0,26,0,19,0,19,19,0,0,0,0,42,0,0,12,24,0,0,15,0,16,52,0,0,0,22,0,0,0,0,0,0,50,0,0,0,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,23,0,0,37,0,57,0,19,0,21,31,0,21,0,0,0,0,23,0,0,0,0,29,0,46,0,0,0,0,15,0,0,29,0,0,0,0,0,0,0,24,0,0,0,27,49,0,0,0,37,0,0,0,0,24,0,30,0,0,0,0,0,0,0,0,30,0,32,0,0,0,19,0,0,19,0,0,0,0,73,0,0,8,8,0,0,17,0,34,0,0,0,0,0,0,0,0,25,35,0,41,11,0,0,35,15,20,0,0,31,0,0,0,0,0,3,0,0,57,63,0,0,0,0,44,0,0,0
2017-10-15,0,31,0,0,62,0,0,35,0,0,18,0,61,0,42,0,0,0,0,49,0,0,30,0,0,63,0,0,0,0,17,33,0,0,17,0,11,0,57,0,0,0,43,0,0,56,0,50,0,0,11,0,0,54,0,0,5,0,3,0,0,42,0,0,0,21,0,10,0,0,0,42,0,28,0,0,0,0,26,0,0,0,38,25,0,0,0,0,48,0,0,24,60,0,0,0,0,0,26,0,0,45,22,0,0,0,0,0,0,50,0,0,17,50,34,0,34,0,0,0,0,28,0,0,0,0,0,0,0,0,0,22,0,0,79,0,32,0,0,0,23,15,0,15,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,14,0,0,53,0,0,0,0,0,36,0,24,0,24,0,43,16,0,0,0,0,37,0,0,0,12,0,35,0,0,43,0,65,0,0,0,43,0,19,0,0,0,19,0,0,19,0,0,0,0,57,0,0,16,0,0,0,0,0,23,0,0,0,0,21,0,0,8,12,27,0,71,17,0,11,40,0,15,0,0,31,0,0,0,0,0,2,0,0,67,67,0,0,0,0,52,0,0,0
2017-10-22,0,0,0,0,0,34,35,0,0,0,0,0,18,0,30,0,0,0,0,16,0,0,22,0,0,36,0,0,0,0,16,24,0,0,16,0,0,0,45,0,0,0,42,0,0,43,0,28,0,0,0,0,0,53,0,0,3,3,0,0,0,52,0,0,0,27,0,0,0,0,0,14,14,14,28,0,0,0,17,0,19,0,0,37,0,0,0,0,44,0,0,35,31,0,0,15,0,0,52,0,0,33,0,0,0,0,0,0,0,55,0,0,25,17,28,0,66,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,59,0,31,0,19,0,25,0,0,15,0,0,0,0,23,0,0,0,0,0,0,38,0,0,0,0,0,0,0,24,0,0,0,0,0,26,0,24,0,24,0,24,48,0,0,0,0,37,0,0,0,12,0,23,0,0,0,0,0,0,0,0,30,0,13,0,0,0,29,0,0,19,0,0,0,0,35,0,0,8,11,0,0,17,0,25,0,0,0,0,21,0,0,8,24,32,0,85,22,11,0,74,0,15,0,0,0,0,0,61,0,0,1,0,0,64,62,0,0,0,0,22,0,0,0
2017-10-29,0,31,0,31,31,35,0,35,0,0,24,0,30,0,42,0,0,0,0,33,0,0,34,0,0,27,0,0,0,0,0,16,0,0,25,0,11,0,56,0,0,0,21,0,36,50,0,68,0,0,11,0,0,57,0,0,0,6,3,0,0,52,0,0,0,21,0,10,0,0,0,27,0,21,14,17,0,0,23,0,0,0,19,38,0,0,0,0,42,0,0,12,51,0,0,31,0,47,67,0,0,0,22,0,0,0,0,0,0,35,0,0,0,17,50,0,33,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,67,0,37,0,38,0,51,0,0,23,0,0,0,0,23,0,0,0,0,29,0,41,0,0,0,0,21,0,0,38,0,0,0,0,0,27,0,24,0,24,0,32,32,0,0,0,37,37,0,0,0,0,0,29,0,0,0,0,43,0,0,0,30,0,34,0,0,0,19,0,0,29,0,0,0,0,46,0,0,8,19,0,0,17,0,28,0,0,0,0,28,0,0,8,12,35,0,67,30,0,0,35,0,45,0,0,31,0,0,31,0,0,1,0,0,60,48,0,0,0,0,22,0,0,0
2017-11-05,0,0,0,30,0,34,0,0,0,0,35,0,29,0,23,0,0,0,0,16,0,0,33,0,0,43,0,0,0,0,24,32,0,0,43,0,15,0,24,0,0,0,21,0,21,54,0,54,0,0,0,0,0,35,0,0,3,3,0,0,0,58,0,0,0,20,0,10,0,0,0,34,0,27,20,17,0,0,41,0,0,0,37,28,0,0,0,0,17,0,0,23,62,0,0,30,0,15,45,0,0,22,0,0,0,0,0,0,0,39,0,0,16,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,72,0,37,0,0,0,67,0,0,15,0,0,0,0,0,0,0,0,0,56,0,30,0,0,0,0,14,0,0,42,0,0,0,0,0,26,0,23,0,23,0,31,16,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,42,0,0,0,42,0,19,0,0,0,19,0,0,19,0,0,0,0,44,0,0,8,8,0,0,33,0,33,0,0,0,0,30,0,0,8,21,42,0,58,40,22,0,43,15,48,0,0,60,0,0,60,0,0,2,0,0,59,57,0,0,0,0,54,0,0,0
2017-11-12,0,0,0,30,0,34,0,33,0,0,17,0,52,0,52,0,0,0,0,31,0,0,21,0,0,26,0,0,0,0,16,16,0,0,16,0,20,0,57,0,0,0,28,0,21,78,0,24,0,0,15,0,0,66,0,0,3,5,3,0,0,43,0,0,0,27,0,0,0,0,0,27,13,13,0,33,0,0,17,0,0,0,36,36,0,0,0,0,43,0,0,17,27,0,0,15,0,0,60,0,0,0,0,0,0,0,0,0,0,44,0,0,24,16,37,0,32,0,0,0,0,27,0,0,0,0,0,0,0,35,0,0,0,0,50,0,42,0,18,0,44,15,0,29,0,0,0,0,0,0,0,0,0,28,28,29,0,0,0,0,14,0,0,41,0,0,0,0,0,26,0,23,0,23,0,38,31,0,0,0,36,0,0,0,0,11,0,51,0,0,0,0,0,0,0,0,45,0,12,0,0,0,19,0,0,28,0,0,0,0,34,0,0,12,8,0,0,0,0,16,0,0,0,0,0,0,0,0,8,42,0,39,11,16,0,53,14,29,0,0,30,0,0,59,0,0,1,0,0,59,56,0,0,0,0,56,0,0,0
2017-11-19,0,30,0,0,30,0,34,0,0,0,61,0,52,0,44,0,0,0,0,24,0,0,22,0,0,52,0,0,0,0,16,16,0,0,16,0,15,0,27,0,0,0,21,0,0,36,0,60,0,0,16,0,0,36,0,0,3,5,0,0,0,36,0,0,0,30,0,10,0,0,0,74,14,27,14,17,0,0,25,0,0,0,18,18,0,0,0,0,26,0,0,23,46,0,0,15,0,0,40,0,0,22,65,0,0,0,0,0,0,39,0,0,0,0,41,0,32,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,0,0,43,0,55,0,18,0,74,15,0,37,0,0,0,0,0,0,0,0,0,47,0,49,0,0,0,0,14,0,0,42,0,0,0,0,0,0,0,31,0,70,0,16,23,0,0,0,36,0,0,0,0,11,0,46,0,0,42,0,0,0,0,0,33,0,17,0,0,0,19,0,0,25,0,0,0,0,26,0,0,8,8,0,0,16,0,27,0,0,0,0,40,0,0,0,8,37,0,47,16,11,11,43,14,29,0,0,0,0,0,30,0,0,1,0,0,55,61,0,0,0,0,53,0,0,0
2017-11-26,45,30,0,60,30,34,0,0,0,0,17,0,17,0,35,0,0,0,0,31,0,0,32,0,0,52,0,0,0,0,16,37,0,0,16,0,10,0,31,0,0,0,21,0,0,45,0,30,0,0,10,0,0,59,0,0,0,4,0,0,0,56,0,0,0,30,0,0,0,0,0,60,0,27,13,17,0,0,33,0,0,0,37,27,0,0,0,0,26,0,0,23,34,0,0,15,0,0,20,0,0,21,0,0,0,0,0,0,0,44,0,0,16,16,43,0,32,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,43,0,48,0,0,0,22,0,0,20,0,0,0,0,22,0,0,0,0,28,0,29,0,0,0,0,0,0,0,51,0,0,0,0,0,52,0,35,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,45,0,0,41,0,41,0,0,0,41,0,12,0,0,0,19,0,0,25,0,0,0,0,54,0,0,8,8,0,0,24,0,33,0,0,0,0,40,0,0,0,10,50,0,29,22,11,21,67,0,29,0,0,30,0,0,60,0,0,1,0,0,59,56,0,0,0,0,42,0,0,0
2017-12-03,30,60,0,0,30,0,0,0,0,0,35,0,29,0,35,0,0,0,0,16,0,0,22,0,0,35,0,0,0,0,0,48,0,0,16,0,20,0,57,0,0,0,31,0,0,54,0,36,0,0,10,0,0,45,0,0,8,8,3,0,0,38,0,0,0,30,0,10,0,0,0,34,27,27,0,17,0,0,17,0,18,0,0,18,0,0,0,0,47,0,0,0,58,0,0,30,0,15,56,0,0,22,22,0,0,0,0,0,0,34,0,0,0,27,38,0,33,0,0,0,0,55,0,0,0,0,0,0,0,71,0,0,0,0,36,0,55,0,18,0,45,15,0,30,0,0,0,0,0,0,0,0,0,28,0,30,0,0,0,0,14,0,0,47,0,0,0,0,0,0,0,0,0,47,0,42,16,0,0,0,0,36,0,0,0,11,0,17,0,0,0,0,0,0,0,0,42,0,17,0,0,0,19,0,0,28,0,0,0,0,31,0,0,16,12,0,0,16,0,33,0,0,0,0,27,0,0,8,8,24,0,54,27,0,11,29,22,14,0,0,30,0,0,0,0,0,0,0,0,55,55,0,0,0,0,36,0,0,0
2017-12-10,0,0,0,0,30,0,34,34,0,0,29,0,29,0,44,0,0,0,0,0,0,0,22,0,0,53,0,0,0,0,0,16,0,0,16,0,0,0,52,0,0,0,0,0,0,36,0,36,0,0,10,0,0,53,0,0,0,6,0,0,0,28,0,0,0,34,0,20,0,0,0,34,0,14,0,17,0,0,17,0,0,0,0,0,0,0,0,0,35,0,0,23,47,0,0,15,0,23,25,0,0,0,0,0,0,0,0,0,0,34,0,0,0,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,29,0,37,0,18,0,52,15,0,30,0,0,0,0,0,0,0,0,0,28,0,40,0,0,0,0,14,0,0,56,0,0,0,0,0,0,0,23,0,0,0,31,16,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,42,0,0,0,55,0,17,0,0,0,19,0,0,19,0,0,0,0,55,0,0,12,0,0,0,16,0,17,0,0,0,0,31,0,0,8,0,48,0,47,33,11,11,39,0,0,0,0,60,0,0,45,0,0,3,0,0,54,59,0,0,0,0,65,0,0,0
2017-12-17,31,31,0,31,0,36,0,35,0,0,36,0,100,0,30,0,0,0,0,41,0,0,22,0,0,73,0,0,0,0,17,22,0,0,34,0,11,0,48,0,0,0,22,0,22,25,0,56,0,0,11,0,0,47,0,0,3,7,0,0,0,34,0,0,0,46,0,10,0,0,0,28,0,42,0,29,0,0,23,0,0,0,0,19,0,0,0,0,18,0,0,36,40,0,0,31,0,0,37,0,0,0,34,0,0,0,0,0,0,41,0,0,17,0,51,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,38,0,0,0,26,0,0,23,0,0,0,0,24,0,0,0,0,58,29,26,0,0,0,0,15,0,0,44,0,0,0,0,0,27,0,0,0,72,0,32,24,0,0,0,0,0,0,0,0,0,0,54,0,0,43,0,43,0,0,0,39,0,20,0,0,0,0,0,0,19,0,0,0,0,41,0,0,16,12,0,0,17,0,26,0,0,0,0,21,0,0,8,0,25,0,45,26,11,11,65,30,30,0,0,0,0,0,62,0,0,1,0,0,46,55,0,0,0,0,45,0,0,0
2017-12-24,0,33,0,33,33,0,37,0,0,0,19,0,52,0,39,0,0,0,0,26,0,0,24,0,0,0,0,0,0,0,18,18,0,0,18,0,19,0,45,0,0,0,46,0,0,60,0,40,0,0,23,0,0,66,0,0,3,59,3,0,0,28,0,0,0,34,0,0,0,0,0,75,15,15,0,19,0,0,37,0,0,0,0,41,0,0,0,0,39,0,0,13,30,0,0,17,0,51,28,0,0,0,48,0,0,0,0,0,0,54,0,0,36,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,72,0,20,0,20,0,61,17,0,33,0,0,0,0,0,0,0,0,0,46,0,44,0,0,0,0,31,0,0,23,0,0,0,0,0,29,0,52,0,0,0,40,0,0,0,0,0,80,0,0,0,0,0,25,0,0,70,0,46,0,0,0,32,0,28,0,0,0,21,0,0,31,0,0,0,0,43,0,0,9,9,0,0,18,0,36,0,0,0,0,22,0,0,0,9,20,0,28,42,12,12,48,16,16,0,0,0,0,0,33,0,0,1,0,0,43,29,0,0,0,0,24,0,0,0
2017-12-31,32,0,0,31,0,35,35,35,0,0,37,0,49,0,37,0,0,0,0,16,0,0,45,0,0,46,0,0,0,0,17,100,0,0,0,0,11,0,75,0,0,0,51,0,0,57,0,50,0,0,29,0,0,55,0,0,3,77,3,0,0,37,0,0,0,25,0,0,0,0,0,49,0,14,0,0,0,0,35,0,0,0,0,29,0,0,0,0,61,0,0,12,48,0,0,16,0,16,26,0,0,23,56,0,0,0,0,0,0,66,0,0,0,0,40,0,45,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,34,0,51,0,19,0,78,16,0,47,0,0,0,0,0,0,0,0,0,29,0,36,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,24,0,24,0,49,16,0,0,0,0,38,0,0,0,0,0,48,0,0,44,0,0,0,0,0,44,0,26,0,0,0,20,0,0,20,0,0,0,0,52,0,0,12,8,0,0,17,0,43,0,0,0,0,42,0,0,12,12,36,0,91,19,23,0,40,30,40,0,0,0,0,0,0,0,0,2,0,0,52,68,0,0,0,0,45,0,0,0
2018-01-07,0,0,0,29,0,50,33,44,0,0,17,0,34,0,40,0,0,0,0,0,0,0,21,0,0,26,0,0,0,0,15,31,0,0,15,0,13,0,50,0,0,0,20,0,20,36,0,71,0,0,10,0,0,55,0,0,0,38,6,0,0,47,0,0,0,30,0,20,0,0,0,27,0,13,0,0,0,0,33,0,0,0,18,54,0,0,0,0,34,0,0,28,23,0,0,15,0,0,35,0,0,21,0,0,0,0,0,0,0,53,0,0,16,32,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,54,0,0,0,44,0,0,15,0,0,0,0,22,0,0,0,0,28,27,24,0,0,0,0,27,0,0,27,0,0,0,0,0,38,0,23,0,46,0,36,31,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,49,0,24,0,0,0,0,0,0,18,0,0,0,0,38,0,0,15,8,0,0,24,0,38,0,0,0,0,20,0,0,0,8,34,0,50,26,11,11,47,14,33,0,0,29,0,0,30,0,0,2,0,0,57,68,0,0,0,0,21,0,0,0
2018-01-14,44,0,0,0,29,0,0,33,0,0,23,0,85,0,26,0,0,0,0,62,0,0,32,0,0,34,0,0,0,0,31,61,0,0,23,0,15,0,50,0,0,0,61,0,0,53,0,82,0,0,20,0,0,54,0,0,3,10,3,0,0,49,0,0,0,29,0,10,0,0,0,26,13,13,13,49,0,0,49,0,18,0,18,36,0,0,0,0,40,0,0,11,45,0,0,15,0,0,54,0,0,0,21,0,0,0,0,0,0,81,0,0,32,16,47,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,21,0,0,43,0,36,0,18,0,29,15,0,36,0,0,0,0,22,0,0,0,0,41,0,48,0,0,0,0,14,0,0,45,0,0,0,0,0,25,0,23,0,23,0,30,15,0,0,0,71,35,0,0,0,0,0,28,0,0,0,0,41,0,0,0,81,0,16,0,0,0,0,0,0,18,0,0,0,0,63,0,0,19,23,0,0,16,0,42,0,0,0,0,29,0,0,8,8,39,0,32,21,11,14,38,0,28,0,0,0,0,0,39,0,0,3,0,0,51,43,0,0,0,0,31,0,0,0
2018-01-21,29,29,0,29,29,0,33,0,0,0,34,0,42,0,51,0,0,0,0,23,0,0,28,0,0,25,0,0,0,0,15,15,0,0,15,0,20,0,26,0,0,0,33,0,0,64,0,44,0,0,15,0,0,50,0,0,9,6,0,0,0,44,0,0,0,23,0,10,0,0,0,78,0,13,0,24,0,0,0,0,0,0,27,18,0,0,0,0,42,0,0,33,56,0,0,15,0,29,44,0,0,21,21,0,0,0,0,0,0,42,0,0,0,0,39,0,63,0,0,0,0,26,0,0,0,0,0,0,0,51,0,21,0,0,83,0,17,0,17,0,48,14,0,24,0,0,0,0,21,0,0,0,0,54,27,67,0,0,0,0,13,0,0,22,0,0,0,0,0,0,0,23,0,22,0,25,15,0,0,0,35,0,0,0,0,11,0,55,0,0,40,0,0,0,0,0,48,0,12,0,0,0,18,0,0,36,0,0,0,0,68,0,0,7,13,0,0,21,0,39,0,0,0,0,19,0,0,8,19,28,0,49,17,10,31,42,0,19,0,0,29,0,0,29,0,0,1,0,0,53,62,0,0,0,0,34,0,0,0
